STATION,NAME,DATE,AWND,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-11-23,11.18,0.22,0,0,82,87,78,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-11-24,10.96,0,0,0,83,88,79,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-11-25,11.63,0.05,0,0,82,86,79,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-11-26,11.41,0.03,0,0,83,88,79,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-11-27,12.97,0,0,0,83,88,81,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-11-28,9.4,0,0,0,82,88,77,0
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-11-29,7.16,0,0,0,83,89,75,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-11-30,10.74,0.08,0,0,83,89,79,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-12-01,13.2,0.42,0,0,82,88,77,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-12-02,10.74,0.13,0,0,83,87,78,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-12-03,10.51,0,0,0,82,87,81,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-12-04,7.61,0.01,0,0,81,86,79,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-12-05,4.92,0,0,0,80,87,77,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-12-06,6.71,0,0,0,82,87,74,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-12-07,7.61,0.39,0,0,81,87,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-12-08,9.84,0,0,0,82,88,78,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-12-09,9.17,0.06,0,0,81,88,77,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-12-10,8.05,0,0,0,82,86,78,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-12-11,6.93,0,0,0,80,86,75,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-12-12,11.41,0.35,0,0,82,87,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-12-13,12.75,0.3,0,0,81,88,77,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-12-14,14.09,0.12,0,0,81,89,79,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-12-15,13.87,0.37,0,0,81,86,78,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-12-16,10.74,0.02,0,0,81,87,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-12-17,13.2,0.01,0,0,80,85,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-12-18,12.75,0,0,0,81,87,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-12-19,11.86,0,0,0,82,87,78,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-12-20,11.18,0,0,0,80,85,78,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-12-21,14.32,0.03,0,0,80,86,77,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-12-22,13.65,0,0,0,81,87,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-12-23,19.01,0,0,0,81,87,77,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-12-24,18.57,0.29,0,0,81,86,74,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-12-25,18.34,0.57,0,0,80,85,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-12-26,17.45,0.13,0,0,82,86,78,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-12-27,10.96,0,0,0,80,85,78,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-12-28,6.93,0.01,0,0,80,86,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-12-29,8.5,0.1,0,0,81,87,77,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-12-30,9.4,0.01,0,0,80,87,77,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2013-12-31,11.63,0.01,0,0,80,86,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-01-01,12.3,0.11,0,0,80,84,75,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-01-02,13.42,0.05,0,0,81,87,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-01-03,12.75,0,0,0,80,85,77,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-01-04,9.17,0.26,0,0,80,85,73,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-01-05,6.26,0,0,0,80,87,74,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-01-06,8.28,0,0,0,81,87,75,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-01-07,11.63,0,0,0,81,87,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-01-08,13.2,0,0,0,81,87,77,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-01-09,11.41,0.02,0,0,80,85,78,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-01-10,11.18,0.01,0,0,81,87,77,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-01-11,12.75,0.02,0,0,80,87,77,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-01-12,12.53,0.14,0,0,81,88,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-01-13,9.4,0.01,0,0,82,89,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-01-14,13.42,0.18,0,0,82,89,75,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-01-15,15.66,0.15,0,0,82,87,75,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-01-16,7.83,0,0,0,81,86,78,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-01-17,8.28,0.17,0,0,80,85,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-01-18,8.5,0.02,0,0,81,86,77,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-01-19,5.82,0,0,0,80,87,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-01-20,11.86,0.08,0,0,81,86,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-01-21,11.18,2.04,0,0,78,85,75,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-01-22,8.28,3.27,0,0,80,82,74,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-01-23,9.17,0.14,0,0,81,87,79,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-01-24,4.92,0.02,0,0,81,88,77,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-01-25,5.14,1.79,0,0,79,86,77,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-01-26,4.7,0.32,0,0,78,81,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-01-27,9.17,1,0,0,77,79,75,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-01-28,12.75,0.84,0,0,79,83,77,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-01-29,16.33,4.71,0,0,80,84,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-01-30,14.99,1.54,0,0,81,85,77,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-01-31,10.51,0,0,0,81,87,79,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-02-01,11.86,0,0,0,83,89,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-02-02,15.66,0,0,0,81,88,79,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-02-03,11.41,0.11,0,0,82,88,75,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-02-04,8.95,0.17,0,0,81,87,77,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-02-05,8.28,0.03,0,0,81,87,77,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-02-06,7.16,1.03,0,0,79,87,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-02-07,10.51,0,0,0,79,86,74,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-02-08,8.95,0,0,0,79,87,73,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-02-09,7.83,0,0,0,78,85,71,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-02-10,8.72,0,0,0,80,85,72,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-02-11,5.14,0,0,0,79,86,73,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-02-12,6.26,0,0,0,81,87,74,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-02-13,7.83,0,0,0,80,86,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-02-14,8.95,0,0,0,81,87,75,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-02-15,7.16,0,0,0,79,86,75,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-02-16,8.95,0,0,0,80,87,73,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-02-17,10.07,0.01,0,0,79,87,75,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-02-18,10.51,0.05,0,0,78,87,75,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-02-19,10.96,0.84,0,0,79,86,72,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-02-20,7.38,0.04,0,0,80,87,72,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-02-21,5.14,0,0,0,81,87,74,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-02-22,8.72,0.38,0,0,80,88,74,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-02-23,12.75,1.62,0,0,81,88,74,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-02-24,12.08,0.02,0,0,81,88,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-02-25,14.99,0,0,0,82,88,77,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-02-26,17.9,0.22,0,0,79,85,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-02-27,19.01,0.11,0,0,79,86,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-02-28,17.22,0.51,0,0,78,83,75,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-03-01,17,0.12,0,0,81,87,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-03-02,17.22,0,0,0,80,87,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-03-03,13.87,0.84,0,0,80,85,75,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-03-04,17.9,0.04,0,0,80,85,77,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-03-05,12.97,0.02,0,0,79,85,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-03-06,10.74,0,0,0,79,86,73,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-03-07,9.17,0.1,0,0,78,83,74,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-03-08,13.2,0.03,0,0,80,87,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-03-09,12.3,0,0,0,81,87,77,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-03-10,9.4,0.26,0,0,80,86,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-03-11,14.76,0,0,0,80,85,77,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-03-12,18.57,0.01,0,0,80,86,77,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-03-13,16.11,0.03,0,0,82,87,77,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-03-14,13.65,0.02,0,0,82,88,79,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-03-15,13.65,0.02,0,0,82,88,78,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-03-16,12.97,0.25,0,0,82,90,77,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-03-17,16.11,0.48,0,0,82,88,75,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-03-18,15.21,0,0,0,82,88,79,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-03-19,13.2,0.02,0,0,81,87,77,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-03-20,11.63,0.26,0,0,81,87,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-03-21,10.96,0.01,0,0,81,86,77,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-03-22,11.86,0,0,0,82,87,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-03-23,12.3,0.03,0,0,82,88,78,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-03-24,13.2,0,0,0,82,87,77,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-03-25,13.87,0.05,0,0,82,89,78,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-03-26,13.2,0.28,0,0,82,88,75,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-03-27,14.76,0,0,0,81,90,77,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-03-28,6.93,0.01,0,0,81,87,75,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-03-29,10.07,0,0,0,82,89,75,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-03-30,9.62,0.03,0,0,82,88,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-03-31,7.83,0,0,0,82,89,74,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-04-01,9.17,0,0,0,83,90,77,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-04-02,12.53,0,0,0,83,89,80,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-04-03,11.86,0.03,0,0,83,90,78,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-04-04,13.42,0,0,0,83,89,80,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-04-05,15.66,0.02,0,0,83,89,79,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-04-06,14.32,0.01,0,0,82,88,78,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-04-07,10.29,0,0,0,83,89,75,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-04-08,12.3,0.08,0,0,83,89,78,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-04-09,14.32,0.08,0,0,83,88,78,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-04-10,10.29,0,0,0,83,89,80,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-04-11,7.83,0.04,0,0,81,85,78,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-04-12,9.62,0.04,0,0,83,89,78,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-04-13,8.05,0,0,0,82,88,78,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-04-14,7.16,0,0,0,83,90,75,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-04-15,3.36,0.82,0,0,81,90,77,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-04-16,7.38,0.02,0,0,83,91,77,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-04-17,9.17,0.09,0,0,83,91,79,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-04-18,10.96,0,0,0,84,90,80,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-04-19,9.4,0.05,0,0,83,88,79,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-04-20,8.72,0,0,0,83,88,81,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-04-21,8.5,0.15,0,0,83,87,80,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-04-22,10.51,0.01,0,0,83,88,81,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-04-23,11.41,0.01,0,0,83,89,79,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-04-24,9.84,0.41,0,0,82,90,77,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-04-25,10.96,0,0,0,83,88,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-04-26,10.74,0.2,0,0,82,91,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-04-27,6.71,0.54,0,0,80,88,76,0
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-04-28,7.83,0,0,0,82,88,77,0
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-04-29,3.58,0.14,0,0,81,88,78,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-04-30,2.91,0,0,0,83,88,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-05-01,6.71,0.04,0,0,83,88,79,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-05-02,9.17,0,0,0,84,91,80,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-05-03,9.62,0.02,0,0,83,88,80,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-05-04,9.4,0.03,0,0,83,89,78,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-05-05,9.84,0,0,0,83,89,80,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-05-06,10.07,0,0,0,83,88,77,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-05-07,10.29,0,0,0,83,90,78,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-05-08,8.72,0.13,0,0,83,88,77,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-05-09,8.5,0,0,0,84,89,78,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-05-10,7.16,0,0,0,83,89,80,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-05-11,6.93,0,0,0,84,90,77,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-05-12,8.05,0.01,0,0,84,91,80,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-05-13,6.04,0,0,0,83,92,79,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-05-14,6.04,0,0,0,83,91,77,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-05-15,2.46,0,0,0,83,89,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-05-16,6.26,0.01,0,0,84,91,78,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-05-17,7.61,0,0,0,84,91,80,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-05-18,10.29,0.15,0,0,84,89,79,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-05-19,10.96,0,0,0,85,90,81,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-05-20,9.62,0.08,0,0,84,90,79,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-05-21,10.51,0,0,0,85,90,81,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-05-22,10.51,0,0,0,85,90,80,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-05-23,11.86,0,0,0,85,91,82,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-05-24,10.07,0,0,0,85,90,80,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-05-25,10.29,2.08,0,0,80,89,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-05-26,8.5,0.01,0,0,80,84,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-05-27,9.4,0.12,0,0,84,89,78,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-05-28,7.61,0,0,0,84,90,80,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-05-29,11.63,0.4,0,0,82,90,77,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-05-30,8.5,0.28,0,0,83,87,77,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-05-31,8.28,0,0,0,83,89,79,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-06-01,6.49,0,0,0,84,88,77,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-06-02,8.05,0.03,0,0,84,88,81,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-06-03,8.05,0,0,0,84,89,81,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-06-04,6.49,0.05,0,0,84,89,77,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-06-05,6.71,0,0,0,84,89,81,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-06-06,6.04,0,0,0,84,90,79,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-06-07,5.59,0,0,0,85,90,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-06-08,6.71,0.01,0,0,85,89,81,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-06-09,8.72,0.08,0,0,84,88,81,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-06-10,8.28,0.36,0,0,85,90,79,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-06-11,7.38,0.24,0,0,84,89,81,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-06-12,7.83,0.49,0,0,85,89,80,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-06-13,9.4,0.01,0,0,86,91,82,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-06-14,7.61,0,0,0,85,91,82,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-06-15,5.14,0.52,0,0,84,89,78,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-06-16,3.13,0,0,0,84,90,80,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-06-17,3.36,0.5,0,0,83,89,78,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-06-18,4.47,0,0,0,85,89,79,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-06-19,5.59,0,0,0,84,90,81,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-06-20,3.36,0.91,0,0,84,90,79,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-06-21,3.8,0.45,0,0,84,89,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-06-22,5.82,0.5,0,0,84,88,80,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-06-23,7.38,0.37,0,0,83,89,80,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-06-24,3.58,0.18,0,0,82,87,80,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-06-25,6.71,0.46,0,0,83,91,80,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-06-26,6.04,0.4,0,0,84,88,77,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-06-27,5.59,0.18,0,0,85,90,79,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-06-28,4.03,0.14,0,0,83,88,78,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-06-29,7.61,0.05,0,0,84,90,79,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-06-30,5.14,0.15,0,0,85,89,79,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-07-01,5.82,0.16,0,0,84,89,80,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-07-02,6.71,0.15,0,0,85,90,79,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-07-03,15.66,0.15,0,0,84,90,81,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-07-04,17.45,0.28,0,0,83,86,78,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-07-05,6.49,0.85,0,0,81,87,76,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-07-06,4.47,0.24,0,0,83,92,77,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-07-07,9.62,0.2,0,0,84,89,80,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-07-08,8.28,0.38,0,0,82,87,80,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-07-09,5.14,0.18,0,0,84,90,78,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-07-10,3.8,0.03,0,0,84,90,78,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-07-11,2.01,1.03,0,0,79,87,77,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-07-12,6.49,1.36,0,0,79,84,74,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-07-13,4.03,0.05,0,0,83,87,75,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-07-14,7.83,0.22,0,0,84,88,79,
GQW00041415,"GUAM INTERNATIONAL AIRPORT, GU GQ",2014-07-15,9.4,0.16,0,0,82,90,77,
